id,text,label
21066,@ patel _ pratim @ cmpatel1110 Mungerilal ke hasin sapne ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ”¥,unknown
10143,@ SrBachchan My legend Man Mr . Amitab bachahan I Luv u sir me app ka fan nahi hu ap ke fan to bahut hongey par me ap â€¦ https // t . co / 9lJclT5Beu,unknown
18099,@ glitchybots Hahahaha ye to huamri desi amis wala haal hua . Pregnancy me chai nai peeni bacha kala paida hoga lol what even,unknown
30341,@ narendramodi177 @ sardanarohit Sir you have reply to famous person . Hamare jaise sepoy ko no reply,unknown
11225,@ iVeenaKhan Achi jobmil gyi h tumhen Veena .. PTI Media Cell men .. MPA MNA tumhen koi nahin banaye ga .. apna BigBoss ki â€¦ https // t . co / iuPGqTHF8w,unknown
25572,# ModiSarkaar2 ka abhi se satya naas ?? India no longer world's fastest-growing economy https // t . co / bB3nYS3qBM,unknown
27920,RT @ choudharyHasee4 I love you Mian Sab . @ MaryamNSharif https // t . co / nDeGOwIBYn,unknown
21268,Kuch Baaten Seedha Dil Par Lagti Hain Jaise â€œ You have used ðŸ’¯% of your data â€œ - Neeru,unknown
39522,Alhamdulillah welcome to my family my SON ... Eid se phly pyaaari C Eiddiiiii Shukr Alhamdulillah tera Laakh Laakh Shukr hai .... MashaAllah ðŸ‘¶,unknown
7240,@ ashoswai @ ndtv Yeh BC to MC bhi nikla,unknown
9740,RT @ BuzzArtz Everytime # MamataFrustrated acts up this Bengali song Bhoot amaar Poot Petni Amaar Jhi Ram Lakkhan Sathe Ache Korbe ama â€¦,unknown
10780,@ ZakirKhan012 @ jshilanjanm Bhaijaan brainwashed youth hai . Education and jobs can change all this . Once article 35A â€¦ https // t . co / bw9DrKYRJs,unknown
12129,RT @ Namomdas # WorldVictoriousSaint Prophecies of Nostradamus has come true Saint Rampal ji Maharaj ji is the True Maseeha who has defe â€¦,unknown
33301,Can â€™ t wait till my coworker come in in the morning cuz whybyou stuff this washer like this,unknown
10803,@ reema _ sahanii Anti-nationals ki band baji huyi haiamit shah ji ke home minister banane ki vajah se,unknown
43892,@ RahulGandhi Mr . Rahul it's not about to save constitution apko apni family ki sarkar chalani h .. Nation ko nahi Chala skte AP,unknown
10852,@ BilalNasirPTI @ Golden _ stick678 Kash koi ho jo Pakistan ko bchaye Saray ghdaar ho gaye .. dunky raja ðŸ˜¡ðŸ˜¡,unknown
22184,@ WeVotedToLeave Have a good think about your Twitter handle and name . The two main political parties committed to d â€¦ https // t . co / qLfsggv7wo,unknown
26586,@ ANI Ulta latka ke Deep throat diya kya Rahul Gandhi ne ? Belt kyu laga hai tuze Suljiwala ?,unknown
10523,@ SIim _ Shaddy @ Ali _ awan007 Haha . Exactly . Andhi fan following khatam honi chaye .,unknown
24651,@ GappistanRadio Bhai hard luck for you today . All the best for next season,unknown
20454,@ khanumarfa @ manakgupta @ AdityaRajKaul Ye log jabra wala bhakt hai yahi sab fake news dikha dikha kar journalism ko â€¦ https // t . co / plRlcsvBEe,unknown
21647,@ DrAliya7 Ham abhi enjoy Kar rahay hain 2 hour's bad sehri ka time ho GA Dubai me ... Phir khud hi banai gain ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,unknown
11068,@ OFKAT1 @ panditrahul108 @ sipahi _ 007 Confused fuse atma toh tum kud ho .. pichwade ka kida ko andar le lo pahle auranjeb ki aulad ðŸ˜ðŸ˜ðŸ˜,unknown
14117,@_ NAN _ DINI I thought is bar didi ya jiju ko bnayenge president ðŸ˜‚ # disappointed firse budhiya ko bna diya,unknown
21540,@ ABK _ says @ OyeeSuno @ Iamrabiabutt @ drraheel96 raheel to bht phly se ee mam se prhna chahta tha,unknown
31818,RT @ Good _ Gpa Wo masla koi nahi hai pakistani team nahi chahti thi k hum aftaari k time match dekhy aur rehmat ka waqt nikal jaye isi liye â€¦,unknown
11753,@ anjanaomkashyap Congress me introlence aa gaya bhaj 2014 ka khud dava khud par hi bhari pad gaya hahahaa ye mo â€¦ https // t co / duc31sSMK8,unknown
28587,@ ActorMadhavan Happy birthday sir one of the finest actor of India .. Main finest sabke liye nahi bolta ðŸ˜»ðŸ˜»ðŸ‘ðŸ‘ Mere ek â€¦ https // t . co / Aietw3jwvF,unknown
17934,Aur mechanical k laundo ko made easy ka material chiye to bhi mujhse sampark kar sakte hain,unknown
29398,RT @ sarvmanglamcom Facts check ! Make in India !! no no no no ... It's Purchase in India @ RanaAyyub @ rohini _ sgh @ MahindraAdvntr @â€¦,unknown
6119,RT @ jem _ arts # cookierun I LOVE DINO SOUR https // t . co / kdu7aff6oH,unknown
6176,Even the enemities disappeared ! Kisi k liye buri bhawna nhi . Lagta hai jaise past life ka kucc pending tha . Ab lena â€¦ https // t . co / sqAD1u7s07,unknown
32221,@ VikashS21585158 @ AamAadmiParty Gandu kejruddin suer phir 1 bhi seat ke liye kutte jaise tarasate hi kyoun rah gaye mc !,unknown
8653,Congregation shri Naredra damodardas modiji Bharat mata ki jai I wish you all the best your dreams comes tr â€¦ https // t co / a2XS8hRETE,unknown
3626,On repeat te chal reya aa song @ diljitdosanjh Bhaji ðŸ˜ðŸ˜ Best Song ðŸ¤—ðŸ¤— 21 june di puri wait aa excitement bhot bhot jy â€¦ https // t . co / JlH2X2h2Xu,unknown
10962,RT @ Itx _ Anum Masum to wo log hain jin ko abhi tak Whatapp pe Delete msg parhny ka tarika nahi pta ...ðŸ˜¹,unknown
23643,RT @ SpringAwakeFest ðŸŽ‰ TICKET GIVEAWAY ðŸŽ‰ Win a FREE pair of wristbands ! To enter â˜‘ RT this post â˜‘ Tag a friend See you at Late Check Ou â€¦,unknown
4888,Hamare Desh mein dubara BJP ke Sarkar banne ke liye pm Narendra Modi ji Ko Hardik subhkamnaye https // t . co / SctWD6fyA4,unknown
11484,@ Saurabh _ MLAgk Modi is so bad . Making ppl work n sweat . Aur @ TajinderBagga tumhe AAP samaj kabhi maaf nahi karega ..â€¦ https // t . co / bWdWLqb4TL,unknown
4564,@ MohammadS _ Ali9 @ PremPra34136487 @ LambaAlka Tumhara gad mar Diya hai bhagva wale sale jiska koi iman dharm nhi o s â€¦ https // t . co / 4sxEV8lWGF,unknown
2076,@ SRKs _ Wolverine Ye dekha tha main ... Ye dikhao un chutiyon ko jo log aaj poster release hote hi chaatna shuru kar diye,unknown
22672,@ sardanarohit mini Pakistan hain Haidrabad ye aap ko nhi samjh ayega . ager ata to atankvadi panah nhi kr rahe hote â€¦ https // t . co / 1RQS1DZIiq,unknown
20835,@ kiigall hm pr over lgda culture v jruri a nahi ta modrn pone de chkr youth wrong track te ja rha,unknown
8984,@ narendramodi @ ModiJiOnceMore Modi Ji Na kh k bhi Aap ko Vote diya ab Aap nai vada Kiya tha k Aap Subki Help krog a â€¦ https // t . co / 1ctzaoGJqb,unknown
27024,@ SAMBIT _ PATRAg @ narendramodi @ snehils1994 Duniya Ko sbhi kuchh sahi sahi btane ka vkt as gya h sir .. 1947 se Desh me â€¦ https // t . co / Cul2sXwUiF,unknown
41913,RT @_ Navu _ INSAN _ Good Night Bappu # MSG @ Gurmeetramrahim ji waliooo sari rehmt brsaa deo jo niddkk apne pyar to machde aw na bappu ji onna â€¦,unknown
25782,@ Bahujan4India ye hamare yuva shakti .. aise mard jo nihatthe makdooro pr belt chala rhe h .... BAN farzi Gau Rakshaks ...ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡,unknown
43583,@ BTS _ twt please rest well uwu i love youu,unknown
32309,Ab to kisi bhi halat me hame visa nhi milega .... BC CC - @ caatul05 @ Saukarna @ anshul _ m1 https // t . co / YfCCN5lSZx,unknown
25299,@ DOCTORATLARGE 498a ki ek dhamki me saas ki saari feminism nikal jaayegi .,unknown
8016,@ moronhumor @ ShefVaidya @ sherryontopp Siddu bhai rajneeti kab chod rahe ho ? Ya aap bhi mandhbudhi ki tarah apna budhi kho baite ho ?ðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›,unknown
9565,Duniya Jale Toh Jale ðŸ˜‰... Dosanjhanwala Hamara Baut Pyara ðŸ¥° Big Fan Of Yours Tere Naal Saddi Dilan Wali Sanjh Aa â¤â¤â¤ https // t . co / 3UJSOXlJrw,unknown
10373,@ kingcryptoindia Waise toh traders paida he hote h q ki ye alag tarah ka mindset h jo har kisi k paas nahi hota .â€¦ https // t . co / vfDjahHnTR,unknown
4954,delhi is village or metro city !!! bijlipanishiksha toh modi ji ne india k har gao me phucha di jo pollution ha â€¦ https // t co / Uj8ALeRWh1,unknown
34092,@ TajinderBagga @ Sanjeev07237545 @ RahulGandhi Kya karen ye bechare Bagga sir ðŸ¤” Kal Ek congressi worker se baat hui bo â€¦ https // tco / YHbVtUvqwp,unknown
21165,@ DalsaAkkian @ Anoop _ khiladi @ taran _ adarsh @ rohitjswl01 @ kamaalrkhan You are wrong Bharat is going to be the bigges â€¦ https // t co / ljgmSKzFvP,unknown
23671,@ PM _ Khan _ PM Deputy speaker best he asad qaiser se bohot aha he,unknown
13955,@ chetan _ bhagat You need to go . You're harmful to the minds of Indians who can't distinguish good fiction from your books to save their life .,unknown
34650,@ shruttitandon @ MamataOfficial Didi ko mental hospital bhej ke rahoge aap . Anyway Jai shree ram ðŸ™ @ MamataOfficial,unknown
11482,@ bilaldarone9 Ghadar Saz Factory ko Band karne ka waqt aa chuka hy . No more Evil Designs !,unknown
32223,RT @ mibgaidhani @ ippatel acche sanskar bade aavashyak hai dnyan ka aur sanskaroka koi sambandh nahi hai yeh siddha ho gaya Common s â€¦,unknown
11125,@ MohiniRaazput @ DrKumarVishwas There is law of nature every things has to change as per nature you have to follow n â€¦ https // t . co / cv0QyNmnlE,unknown
22549,@ VinitaTiwari9 Oh age ho gyi hogi ache log hamesha hmare sath rehte hain â¤ï¸ don't be sad,unknown
23052,@ SSenapati02 @ PiyushGoyal @ eastcoastrail @ Naveen _ Odisha Chutiya kaat te hai BC khane k nme pr ka khana 120 RS dete hain,unknown
19459,RT @ HartRocSA # Fufa is a hit !! ðŸ’ƒðŸ¾ðŸ’ƒðŸ¾ https // t . co / m0kLEXFUzC,unknown
33453,@ Surendervarma10 @ jarariya91 Ye tera fahm h aapne pas hi rakh .. Teri etni ookat ni h ki hme dra de ...,unknown
718,RT @ shiv61414414 @ modi _ narendar Sir congrats for your huge win .... i am sail employee and huge fan of your i made mode 11 team before elec â€¦,unknown
3281,# TRAI dth or set top box ka pehle wala rule tha wo jyada achha tha . Is naye rule ki wajeh se tv dekhna pehle se jy â€¦ https // t . co / VfBni6qvRs,unknown
8053,@ DasiKushwah @ mlkhattar Haryana me to Bilkul hi nikkmi sarkar bna rkhi hai iss jaise karname krna iss sarkar Ki sha â€¦ https // t co / 7pfD4swtyk,unknown
24419,RT @ imAbhishek _ 20 2014 CWG âŸ¶ Anna Hazare âŸ¶ August Kranti âŸ¶ Kejri âŸ¶ 2G âŸ¶ Coalgate âŸ¶ Scam after scam âŸ¶ Rahul is Pappu âŸ¶ Modi ! 2019 Modi âŸ¶ Modi âŸ¶ Modi âŸ¶ M â€¦,unknown
19151,RT @ SrBachchan T 3177 - 42 years of Amar Akbar Anthony !!! and 14 years of Bunty aur Babli AAA ran for 25 weeks in 25 theatres in Mumb â€¦,unknown
27066,@ mandy10131 Bht expectations thi us film se Isiliye dimag ki maa bhn ho gyi thi race3 tozero expectations ke sath dekhne gya tha,unknown
10135,@ Rahulpa26029553 @ roflfact @ yadavdimples bhdwe sale kisne ma ne dhoodh pilya h be chutye hrami asaram ki nzyez â€¦ https // t co / XbQnlTGr5I,unknown
23251,@ mlkhattar Congratulations cm sir for win sir please hmari group d ki waiting clear krne ka order dijiye hme apse bhut umeed h,unknown
13550,@ sardanarohit Very late . Media only defamed Cong by such taglines Cong ka hath Pak ke sath . Media set narrative X p â€¦ https // t . co / p0mkzVuuH6,unknown
25681,air Force k weapon upgrade army k waepon etc . Jo Congress nhi kr pai Congress ne to sirf 2g gotala etc bohhat laand â€¦ https // t . co / EmmQHK4KI1,unknown
9580,@ SanjayAzadSln Wah re muslman me dalal jab el hindu KO Mara uski beti KO pareshan kar rage the tab kahan mar gaya â€¦ https // t co / rUjbrTaEJM,unknown
13916,@ Vandana38633149 Bikul sahi ji Galtiya maf kiya ja skta hai Par dokha kabhi bhi nhi So be happy and make people happy,unknown
29274,. Waqt Kabhi ek Jaise Nahi rehte Dushro ko rulane wale Khud bhi Roye Honge Kab â€¦ https // t . co / RQlFZ1NXqh,unknown
35851,@ narendramodi Congratulations modi jii aap 350 seats above se jite ... apko dher sari bdhayi . Umid h kii jnta ne apko â€¦ https // t . co / EHD5XMjUrN,unknown
21874,@ vegetalsays Yar unless and until it â€™ s a class i have to attend mene khud se kabhi nahi beth k seekhna Nahi hota w â€¦ https // t co / zKa1rOz80U,unknown
28006,It â€™ s really refreshing to see more and more Igbos becoming more Igbo centric as the day goes by Who would have tho â€¦ https // t co / G7Y1uz7NME,unknown
3806,Rahul Gandhi ka aane wala garibon ka bhavishya bana rahe the https // t . co / V61u85BqNC,unknown
6313,RT @ Madhu82625547 Hello Salman main aap ki bahut bahut badi fan Hoon Salman please ek baar reply Jarur karna aap toh sab ki help Karte Hai â€¦,unknown
41387,Modi ji ne tweet padha liya sir appka https // t . co / j5WP0xWMdy,unknown
10686,@ SRKzCombatant @ ajaydevgn social media ka yehi kaam hain,unknown
9675,@ DrAliJamal0 Yaar g zartaj gul ka rola mukao kaya dramy shuru ker diye in ministers ne khan ko badnaam aur fail kar â€¦ https // t . co / BuoAdJP3eU,unknown
13284,Apne Hindustan mei 23 May ko janme jis bachche ka naam Narendra Modi rakha hai uske pariwar ne Bhagwan kare uss ba â€¦ https // t . co / mt4BPYzp5w,unknown
34026,@ tiwarimanoj317 @ sonamJain001 Haan voters ne gali khane ka Kam Kiya hai tu soch pragya giriraj Amit Smriti anpadh a â€¦ https // t . co / vCz5QsPSK5,unknown
7953,# Shakti # Epi791 # SaumyaSpeaks # SS2 # Saumya Aapki har ladai mein my aapke saath khadi rahi hoon â€¦ phir wo chahe dun â€¦ https // t . co / tlxCNn7N3O,unknown
22070,@ narendramodi Bhagwan se Dua karta hoon Shri Narendra Modi ji ko hamari bhi Umar Lag Jaye BJP ke liye Maine Kitni m â€¦ https // t co / dbRd1bzGtE,unknown
27509,@ Himanithakkar21 @ vikas31025657 @ K _ Dwivedi93 Thanks Himani jiii for ur suggestion .... aaap kmaal ke ho ... mtlb ka â€¦ https // t . co / IZChpq5m2O,unknown
32695,@ PMOIndia @ saagar _ anand @ narendramodi Congratulations sir kiran rijiju ji ache hai lekin humara Khel minster humko â€¦ https // t . co / aTvdFo4aD2,unknown
26706,@ MuhammadtalibS @ ziddy _ zoya @ VitChandra Abe Kate ki aulaad tu sala ishawr kaise bola be Multisemen se h kya Maa M â€¦ https // t co / ZJ31zQOcPz,unknown
22409,@ narendramodi sir q bjp ne west bengal ka dusra party ka leader ko apna party mai samil kar rahe hai .. jo logo ka â€¦ https // t . co / 5usJ9BlCP7,unknown
11815,@ Ankita038 @ DocMoonkim @ sonpapadbts @ himjazz @ BTS _ twt @ Vyshuuu2 Mere face ka nhi pta but yeh zrur @ himjazz ke kaam hai ðŸ˜‚,unknown
10869,RT @ MainKalashnikov Last jumma of this beautiful month Ramazan .. May ALLAH accept all our Dua'as Ibadats and forgive all of us ..( ameen ).â€¦,unknown
30300,@ RaviBis84769034 @ ashutosh83B is a chutiya dikho aandha bhakt kon,unknown
14569,@ anjanaomkashyap Jaise khud ko chautha Satambh claim krne wle log opposition se teekhe sawal krne wle as if they ar â€¦ https // t . co / l8AtFTLuTi,unknown
14608,@ Kumkum26 Agar chunaav ka bahiskar karege to mp Rajasthan Or chatisgad ka sasan chodna padega jo kar nahi sakte he â€¦ https // tco / HuPjty6WOn,unknown
38358,@ narendramodi Sir Maine apki speech deki dil ne kaha azadi ke bad aap jaisa pm koe ni tha apko salute h sir plss s â€¦ https // t co / f74ZKDpPTW,unknown
15330,RT @ Kharbozah Lehaaz-e-Ishq me hi shyd log mujhy fruit Chaat me dal dety hain Warna meri tou whn koi jaga ni . ðŸ˜£ https // t . co / moNGKEkevV,unknown
4980,Presenting to you Riboni's Eid Collection A Play of Pastels To keep it cool in this summer heat we bring to you t â€¦ https // t co / vEwc96bKis,unknown
9050,@ anil766 @ Vidyaraj51 @ narendramodi Chutiye tum ho jo bevkuf ban gye and tumko tameez nhi h kisi ladki se kaise baat â€¦ https // t . co / iN9zrQeGYk,unknown
40854,@ RealNick05 Duniya ko dkhne ke duniya bhar ke tarike hai . Parduniya ko kisi aur ke tarike se maat dekho . Duniya badi â€¦ https // t . co / yx6Z5ann40,unknown
6417,Agr pakistan me one side lover ko jama kiya jai tu ek naya mulk ban sakta hai aur uska tarana ho Ja tujhy maaf â€¦ https // t . co / GTZXzo5sYC,unknown
25928,@ kunalkamra88 Abe chutiye bolna to sikh le . 12vi fail ko Kya pta desh kaise chalta h . Abe comedy ki kosis kar . Tere se vo b achi nhi hoti h .,unknown
11061,@ PinkvillaTelly sala kamina media delete this tweet . uski ex already deny kar chuki hai .,unknown
8576,@ narry13 @ simply _ mixed _ up Idhar kadi ninda nahi kar payenge saab .. ðŸ™,unknown
7831,P M Narender Modi ne Bharat ko Congress mukat bna diya Rahul Congress ko Gandhi mukat bna denge @ narendramodi @ bjpsanjaybhatia,unknown
1958,@ sardanarohit @ sardanarohit Sir kaahe bulaya tha is kaale kutte ko exit poll pe hagg diya na kutte ne Kutte ko ch â€¦ https // t co / 1WMhew4OaG,unknown
36228,@ Dr _ KPYadav @ RampalSingh _ BJP Kp bhaiya zanta ko aapse bhut ummeed h aap h ki aap kam karoge orr modi ji k visvas â€¦ https // t co / bsvWDLQMwj,unknown
23221,RT @ zankrut Terrorists ka Separatists ka Naxalites ka Urban naxals ka Jehadiyon ka Tukde-tukde gang ka Corrupt dynasty ka Sabka hisaab kar â€¦,unknown
28453,RT @ Ashusmile2 Lunch break me bhi darte hue last bench pe jaane waale bhi aajkal fb pe khud ko backbencher bolte hai Arre BC tum ideal st â€¦,unknown
31816,@ gurruchoudhary TOTALLY MIND - CH - BLOWING ENTRY . MY HERO . MY CHAMP . TOTALLY FADU DHASU ENTRY ..ðŸ˜˜ðŸ¤˜ðŸ‘ SEXY BIKE SECY DA â€¦ https // t . co / rKIBvsIqj3,unknown
30867,@ Gurmeetramrahim # ValueTime _ ValueLife @ derasachasauda Guru g teaches us that achhe krm kre sbka bhla kre g apke mrm â€¦ https // t . co / dIZTSOCGpE,unknown
31454,RT @ PrithviRajFan1 @ Prateik9807 @ Dayweekaa @ ANI Hindu upper caste ki baat bhi naa karo . Saari stories fake aur planted nikalti hain . From â€¦,unknown
42905,@ juneymb You will not go away Bhaijaan .. Never,unknown
12407,@ Ish _ Bhandari RG Not wearing clothes Ek soch hai . Jo pyjama kurta chaddi me Nahi hota . Woh Bina kapde Ke bi reht â€¦ https // t . co / QW4PZMdUQb,unknown
20583,Jai Siyaram Today PM MODI ji ki dubara oath karne pr bhaut bhaut bhadhai From-BJP NDA samarthak rashtravadi mahagathbandhan Ram,unknown
44407,@ republic Bhosadchod it shud be free for weaker sections of society .. Bhadwa Sala na ghr ka na ghaat ka,unknown
26019,@ RanaAyyub Mam funny I see ram in ramzan !! Happy holiday . # JaiShreeRam,unknown
22441,@ Liyakat _ Dayar18 Wishing u a very happy birthday to your mummy ... Bhagwan unhe humesa khush rakhe nd healthy rakhe â€¦ https // t . co / wzx9ymxomh,unknown
21966,@ RaviGar71007100 @ anil100y BJP ka thekedar RSS hai na .. In dono k bade leaders ke daamaad Mulle h na ðŸ˜‚ .. bahar kar unko,unknown
23714,RT @ hani _ nasir @ TarekFatah @ ImranKhanPTI Tarek ! Apnay chashma ka aik number aur barha le takay Shaklon ko sahi pehchan ho werna Burqay ma â€¦,unknown
